IdUnidade,Sigla,Descricao,SinProtocolo,SinArquivamento,SinOuvidoria
110004317,ADAPI-PI/DTO/GEDA/USAVPIRI/SJF,Escritório de Atendimento à Comunidade de São João da Fronteira - ADAPI-PI,N,N,N
110004328,ADAPI-PI/DTO/GEDA/USAVPIX/ALAG,Escritório de Atendimento à Comunidade de Alagoinha do Piauí - ADAPI-PI,N,N,N
110004330,ADAPI-PI/DTO/GEDA/USAVRG/BGR,Escritório de Atendimento à Comunidade de Baixa Grande do Ribeiro - ADAPI-PI,N,N,N
110004349,ADAPI-PI/DTO/GEDA/USAVSCR/FLOP,Escritório de Atendimento à Comunidade de Floresta do Piauí - ADAPI-PI,N,N,N
110004352,ADAPI-PI/DTO/GEDA/USAVSCR/PAQ,Escritório de Atendimento à Comunidade de Paquetá - ADAPI-PI,N,N,N
110004350,ADAPI-PI/DTO/GEDA/USAVSCR/SI,Escritório de Atendimento à Comunidade de Santo Inácio do Piauí - ADAPI-PI,N,N,N
110004351,ADAPI-PI/DTO/GEDA/USAVSCR/WAL,Escritório de Atendimento à Comunidade de Wall Ferraz - ADAPI-PI,N,N,N
110004355,ADAPI-PI/DTO/GEDA/USAVSIM/CARI,Escritório de Atendimento à Comunidade de Caridade - ADAPI-PI,N,N,N
110004354,ADAPI-PI/DTO/GEDA/USAVSIM/CURN,Escritório de Atendimento à Comunidade de Curral Novo - ADAPI-PI,N,N,N
110004332,ADAPI-PI/DTO/GEDA/USAVSJ/CGO,Escritório de Atendimento à Comunidade de Capitão Gervásio Oliveira - ADAPI-PI,N,N,N
110004333,ADAPI-PI/DTO/GEDA/USAVSJ/LB,Escritório de Atendimento à Comunidade Lagoa do Barro - ADAPI-PI,N,N,N
110004407,ADAPI-PI/DTO/GEDA/USAVSM/BELV,Escritório de Atendimento à Comunidade de Bela Vista do Piauí - ADAPI-PI,N,N,N
110004411,ADAPI-PI/DTO/GEDA/USAVSM/CAMPI,Escritório de Atendimento à Comunidade de Campinas do Piauí - ADAPI-PI,N,N,N
110004408,ADAPI-PI/DTO/GEDA/USAVSM/CONCC,Escritório de Atendimento à Comunidade de Conceição do Canindé - ADAPI-PI,N,N,N
110004409,ADAPI-PI/DTO/GEDA/USAVSM/IS,Escritório de Atendimento à Comunidade de Isaías Coelho - ADAPI-PI,N,N,N
110004412,ADAPI-PI/DTO/GEDA/USAVSM/NSR,Escritório de Atendimento à Comunidade de Nova Santa Rita - ADAPI-PI,N,N,N
110004410,ADAPI-PI/DTO/GEDA/USAVSM/PL,Escritório de Atendimento à Comunidade de Paes Landim - ADAPI-PI,N,N,N
110004413,ADAPI-PI/DTO/GEDA/USAVSM/SFAP,Escritório de Atendimento à Comunidade de São Francisco de Assis do Piauí - ADAPI-PI,N,N,N
110004345,ADAPI-PI/DTO/GEDA/USAVSP/AGB,Escritório de Atendimento à Comunidade de Água Branca - ADAPI-PI,N,N,N
110004347,ADAPI-PI/DTO/GEDA/USAVSP/BDU,Escritório de Atendimento à Comunidade de Barro Duro - ADAPI-PI,N,N,N
110004346,ADAPI-PI/DTO/GEDA/USAVSP/LAGO,Escritório de Atendimento à Comunidade de Lagoinha do Piauí - ADAPI-PI,N,N,N
110004344,ADAPI-PI/DTO/GEDA/USAVSP/PF,Escritório de Atendimento à Comunidade de Passagem Franca - ADAPI-PI,N,N,N
110004343,ADAPI-PI/DTO/GEDA/USAVSP/SGPI,Escritório de Atendimento à Comunidade de São Gonçalo do Piauí - ADAPI-PI,N,N,N
110004341,ADAPI-PI/DTO/GEDA/USAVSRN/BONF,Escritório de Atendimento à Comunidade de Bonfim do Piauí - ADAPI-PI,N,N,N
110004337,ADAPI-PI/DTO/GEDA/USAVSRN/CJD,Escritório de Atendimento à Comunidade de Coronel José Dias - ADAPI-PI,N,N,N
110004335,ADAPI-PI/DTO/GEDA/USAVSRN/DIR,Escritório de Atendimento à Comunidade de Dirceu Arcoverde - ADAPI-PI,N,N,N
110004338,ADAPI-PI/DTO/GEDA/USAVSRN/DOM,Escritório de Atendimento à Comunidade de Dom Inocêncio - ADAPI-PI,N,N,N
110004339,ADAPI-PI/DTO/GEDA/USAVSRN/FAR,Escritório de Atendimento à Comunidade de Fartura do Piauí - ADAPI-PI,N,N,N
110004336,ADAPI-PI/DTO/GEDA/USAVSRN/PVDI,Posto de Vigilância Agropecuária Dirceu Arcoverde - ADAPI-PI,N,N,N
110004340,ADAPI-PI/DTO/GEDA/USAVSRN/SLP,Escritório de Atendimento à Comunidade de São Lourenço do Piauí - ADAPI-PI,N,N,N
110004188,ADAPI-PI/DTO/GEDA/USAVTHE/DEM,Escritório de Atendimento à Comunidade de Demerval Lobão - ADAPI-PI,N,N,N
110004189,ADAPI-PI/DTO/GEDA/USAVTHE/MG,Escritório de Atendimento à Comunidade de Monsenhor Gil - ADAPI-PI,N,N,N
110004187,ADAPI-PI/DTO/GEDA/USAVTHE/SHP,Escritório de Atendimento à Comunidade Rio Poty - ADAPI-PI,N,N,N
110004186,ADAPI-PI/DTO/GEDA/USAVTHE/TAB,Posto de Vigilância Agropecuária Tabuleta - ADAPI-PI,N,N,N
110004359,ADAPI-PI/DTO/GEDA/USAVUR/AA,Escritório de Atendimento à Comunidade de Antonio Almeida - ADAPI-PI,N,N,N
110004358,ADAPI-PI/DTO/GEDA/USAVUR/JORR,Posto de Vigilância Agropecuária Jorrante - ADAPI-PI,N,N,N
110004361,ADAPI-PI/DTO/GEDA/USAVVAL/INH,Escritório de Atendimento à Comunidade de Inhuma - ADAPI-PI,N,N,N
110004363,ADAPI-PI/DTO/GEDA/USAVVAL/NO,Escritório de Atendimento à Comunidade de Novo Oriente do Piauí - ADAPI-PI,N,N,N
110004362,ADAPI-PI/DTO/GEDA/USAVVAL/PIM,Escritório de Atendimento à Comunidade de Pimenteiras - ADAPI-PI,N,N,N
110004364,ADAPI-PI/DTO/GEDA/USAVVAL/SCM,Escritório de Atendimento à Comunidade de Santa Cruz dos Milagres - ADAPI-PI,N,N,N
110004548,ADH-PI/DAF/GFN/CNG,Coordenação de Núcleo de Gestão - ADH-PI,N,N,N
110001851,ADH-PI/DGE,Diretoria Geral - ADH-PI,S,S,N
110004556,ADH-PI/DGE/AST,Assessoria Técnica - ADH-PI,N,N,N
110010944,ADH-PI/DGE/ATENPGE,Atendimento à Requisições e Diligências da Procuradoria de Geral Estado (PGE) - ADH-PI,N,N,N
110006992,ADH-PI/DGE/CGAB,Chefia de Gabinete - ADH-PI,N,N,N
110008137,ADH-PI/DGE/CMSIND,Comissão de Sindicância - ADH-PI,N,N,N
110007693,ADH-PI/DGE/COMUNIC,Assessoria de comunicação da Agência de Desenvolvimento Habitacional do Piauí - ADH-PI,N,N,N
110004557,ADH-PI/DGE/CPL,Comissão Permanente de Licitação - ADH-PI,N,N,N
110001867,ADH-PI/DGE/DAF,Diretoria de Unidade Administrativo Financeira - ADH-PI,N,S,N
110004545,ADH-PI/DGE/DAF/CAC,Coordenação de Atendimento e Cobrança - ADH-PI,N,N,N
110004543,ADH-PI/DGE/DAF/CGP,Coordenação de Gestão de Pessoas - ADH-PI,N,N,N
110004544,ADH-PI/DGE/DAF/CLS,Coordenação de Logística e Serviços - ADH-PI,N,N,N
110004542,ADH-PI/DGE/DAF/CRI,Coordenação de Recursos de Informática - ADH-PI,N,N,N
110004546,ADH-PI/DGE/DAF/CSH,Coordenação de Seguros Habitacionais - ADH-PI,N,N,N
110008297,ADH-PI/DGE/DAF/ERCAM,Escritório Regional de Campo Maior - ADH-PI,N,N,N
110005861,ADH-PI/DGE/DAF/ERFLO,Escritório Regional de Floriano - ADH-PI,N,N,N
110005862,ADH-PI/DGE/DAF/ERPAR,Escritório Regional de Parnaíba - ADH-PI,N,N,N
110005860,ADH-PI/DGE/DAF/ERPIC,Escritório Regional de Picos - ADH-PI,N,N,N
110008723,ADH-PI/DGE/DAF/GADM,Gerência Administrativa - ADH-PI,N,N,N
110008729,ADH-PI/DGE/DAF/GADM/COPA,Coordenação de Patrimônio - ADH-PI,N,N,N
110008727,ADH-PI/DGE/DAF/GADM/COTRA,Coordenação de Transportes - ADH-PI,N,N,N
110008728,ADH-PI/DGE/DAF/GADM/CRI,Coordenação de Recursos de Informática - ADH-PI,N,N,N
110008730,ADH-PI/DGE/DAF/GADM/ERCAM,Escritório Regional de Campo Maior - ADH-PI,N,N,N
110008732,ADH-PI/DGE/DAF/GADM/ERPAR,Escritório Regional de Parnaíba - ADH-PI,N,N,N
110008733,ADH-PI/DGE/DAF/GADM/ERPIC,Escritório Regional de Picos - ADH-PI,N,N,N
110004547,ADH-PI/DGE/DAF/GFN,Gerência Financeira - ADH-PI,N,N,N
110004535,ADH-PI/DGE/DHB,Diretoria de Unidade de Habitação - ADH-PI,N,N,N
110004541,ADH-PI/DGE/DHB/GH,Gerência Habitacional - ADH-PI,N,N,N
110004538,ADH-PI/DGE/DHB/GSS,Gerência de Serviços Sociais - ADH-PI,N,N,N
110004539,ADH-PI/DGE/DHB/GSS/COI,Coordenação de Operações Imobiliárias - ADH-PI,N,N,N
110004540,ADH-PI/DGE/DHB/GSS/CPS,Coordenação de Projetos Sociais - ADH-PI,N,N,N
110010559,ADH-PI/DGE/DHB/GSS/MORARBEMPI,Programa Morar Bem Piauí - ADH-PI,N,N,N
110004536,ADH-PI/DGE/DHB/GTO,Gerência Técnica Operacional - ADH-PI,N,N,N
110004537,ADH-PI/DGE/DHB/GTO/CAT,Coordenação de Atendimento - ADH-PI,N,N,N
110004525,ADH-PI/DGE/DRFU,Diretoria de Regularização Fundiária Urbana - ADH-PI,N,N,N
110004533,ADH-PI/DGE/DRFU/GCM,Gerência da Casa do Mutuário - ADH-PI,N,N,N
110004534,ADH-PI/DGE/DRFU/GERAI,Gerência de Avaliação de Imóveis - ADH-PI,N,N,N
110004526,ADH-PI/DGE/DRFU/GPI,Gerência de Processos Imobiliário - ADH-PI,N,N,N
110004528,ADH-PI/DGE/DRFU/GPI/ARQUIVO,Coordenação de Arquivo Imobiliário - ADH-PI,N,N,N
110004532,ADH-PI/DGE/DRFU/GRF,Gerência de Regularização Fundiária - ADH-PI,N,N,N
110004550,ADH-PI/DGE/DTE,Diretoria de Unidade Técnica e Engenharia - ADH-PI,N,N,N
110006650,ADH-PI/DGE/DTE/CMH,Coordenação de Melhorias Habitacionais - ADH-PI,N,N,N
110006651,ADH-PI/DGE/DTE/CO,Coordenação de Obras - ADH-PI,N,N,N
110006649,ADH-PI/DGE/DTE/CP,Coordenação de Projetos - ADH-PI,N,N,N
110004551,ADH-PI/DGE/DTE/GPH,Gerência de Produção e Melhorias Habitacionais - ADH-PI,N,N,N
110004554,ADH-PI/DGE/DTE/GPH/CMH,Coordenação de Melhorias Habitacionais - ADH-PI,N,N,N
110004552,ADH-PI/DGE/DTE/GPH/COB,Coordenação de Obras - ADH-PI,N,N,N
110004553,ADH-PI/DGE/DTE/GPH/CPROJ,Coordenação de Projetos - ADH-PI,N,N,N
110006648,ADH-PI/DGE/DTE/GPMH,Gerência de Produção e Melhorias Habitacionais - ADH-PI,N,N,N
110006611,ADH-PI/DGE/DTE/LA,Licenciamento Ambiental - ADH-PI,N,N,N
110009587,ADH-PI/DGE/MORARBEMPI,Morar Bem Piauí - ADH-PI,N,N,N
110008659,ADH-PI/DGE/OUVID,Ouvidoria Setorial - ADH-PI,N,N,N
110007694,ADH-PI/DGE/PGES,Procuradoria Geral do Estado - Setorial à Agência de Desenvolvimento Habitacional do Piauí - ADH-PI,N,N,N
110004555,ADH-PI/DGE/PROTOCOLO,Protocolo Geral - ADH-PI,N,N,N
110004549,ADH-PI/GFN/CFN,Coordenação Financeira - ADH-PI,N,N,N
110006063,AGESPISA-PI/AGESPISA/CIPA19,Comissão Interna de Prevenção de Acidentes-CIPA 19 Parnaíba,N,N,N
110006061,AGESPISA-PI/AGESPISA/CIPA22,Comissão Interna de Prevenção de Acidentes-CIPA 22 Teresina,N,N,N
110006062,AGESPISA-PI/AGESPISA/CIPA264,Comissão Interna de Prevenção de Acidentes-CIPA 264 Floriano,N,N,N
110006064,AGESPISA-PI/AGESPISA/CIPA28,Comissão Interna de Prevenção de Acidentes-CIPA 28 Piripiri,N,N,N
110006065,AGESPISA-PI/AGESPISA/CIPA292,Comissão Interna de Prevenção de Acidentes-CIPA 292 Picos,N,N,N
110005219,AGESPISA-PI/DIAGC,Diretoria Administrativa e de Gestão Corporativa - AGESPISA-PI,N,N,N
110009414,AGESPISA-PI/DIAGC/ADIAGC,Assessoria da Diretoria Administrativa e de Gestão Corporativa - AGESPISA-PI,N,N,N
110005221,AGESPISA-PI/DIAGC/ADIDA,Assessoria da Diretoria Administrativa - AGESPISA-PI,N,N,N
110005220,AGESPISA-PI/DIAGC/SEDAD,Secretaria da Diretoria Administrativa - AGESPISA-PI,N,N,N
110005222,AGESPISA-PI/DIAGC/SUDAD,Superintendência de Desenvolvimento Administrativo - AGESPISA-PI,N,N,N
110005225,AGESPISA-PI/DIAGC/SUDAD/GEPAT,Gerência de Patrimônio - AGESPISA-PI,N,N,N
110005223,AGESPISA-PI/DIAGC/SUDAD/GESEG,Gerência de Serviços Gerais - AGESPISA-PI,N,N,N
110005226,AGESPISA-PI/DIAGC/SUDAD/GESUQ,Gerência de Suprimento de Controle de Qualidade - AGESPISA-PI,N,N,N
110005224,AGESPISA-PI/DIAGC/SUDAD/GETRA,Gerência de Transportes - AGESPISA-PI,N,N,N
110005228,AGESPISA-PI/DIAGC/SUGEP,Superintendência de Gestão de Pessoas - AGESPISA-PI,N,N,N
110005229,AGESPISA-PI/DIAGC/SUGEP/GEPED,Gerência de Pessoal de Desenvolvimento - AGESPISA-PI,N,N,N
110005230,AGESPISA-PI/DIAGC/SUGEP/GESMT,Gerência de Segurança e Medicina do Trabalho - AGESPISA-PI,N,N,N
110005237,AGESPISA-PI/DIFIC,Diretoria Financeira e Comercial - AGESPISA-PI,N,N,N
110005239,AGESPISA-PI/DIFIC/ADFIN,Assessoria da Diretoria Financeira - AGESPISA-PI,N,N,N
110009416,AGESPISA-PI/DIFIC/ADIFIC,Assessoria da Deiretoria Financeira e Comercial - AGESPISA-PI,N,N,N
110005238,AGESPISA-PI/DIFIC/SEDIF,Secretaria da Diretoria Financeira - AGESPISA-PI,N,N,N
110005240,AGESPISA-PI/DIFIC/SUCOF,Superintendência de Contabilidade e Finanças - AGESPISA-PI,N,N,N
110005242,AGESPISA-PI/DIFIC/SUCOF/GECOT,Gerência de Contabilidade e Controle Tributário - AGESPISA-PI,N,N,N
110005241,AGESPISA-PI/DIFIC/SUCOF/GECPA,Gerência de Controle de Pagamento e Arrecadação - AGESPISA-PI,N,N,N
110005243,AGESPISA-PI/DIFIC/SUNEG,Superintendência de Negócios - AGESPISA-PI,N,N,N
110005246,AGESPISA-PI/DIFIC/SUNEG/GECAD,Gerência de Cadastro - AGESPISA-PI,N,N,N
110005245,AGESPISA-PI/DIFIC/SUNEG/GECOB,Gerência de Cobrança - AGESPISA-PI,N,N,N
110005244,AGESPISA-PI/DIFIC/SUNEG/GEFAT,Gerência de Faturamento - AGESPISA-PI,N,N,N
110005350,AGESPISA-PI/DIGOM,Diretoria de Gestão Operacional e Manutenção - AGESPISA-PI,N,N,N
110009415,AGESPISA-PI/DIGOM/ADIGOM,Assessoria da Diretoria de Gestão Operacional e Manutenção - AGESPISA-PI,N,N,N
110005352,AGESPISA-PI/DIGOM/ADIOP,Assessoria da Diretoria de Operações - AGESPISA-PI,N,N,N
110005372,AGESPISA-PI/DIGOM/GENSR,Gerência de Unidade de Negócio São Raimundo Nonato - AGESPISA-PI,N,N,N
110005497,AGESPISA-PI/DIGOM/GENSR/AABREU,Anísio de Abreu - AGESPISA-PI,N,N,N
110005373,AGESPISA-PI/DIGOM/GENSR/COASR,"Coordenação Administrativa, Financeira e Comercial - AGESPISA-PI",N,N,N
110005374,AGESPISA-PI/DIGOM/GENSR/COMSR,Coordenação Operacional e Manutenção - AGESPISA-PI,N,N,N
110005509,AGESPISA-PI/DIGOM/GENSR/JUREMA,Jurema - AGESPISA-PI,N,N,N
110005513,AGESPISA-PI/DIGOM/GENSR/REGALO,Regalo (Guarbas) - AGESPISA-PI,N,N,N
110005351,AGESPISA-PI/DIGOM/SEDOP,Secretaria da Diretoria de Operações - AGESPISA-PI,N,N,N
110005353,AGESPISA-PI/DIGOM/SUDOP,Superintendência de desenvolvimento Operacional - AGESPISA-PI,N,N,N
110005357,AGESPISA-PI/DIGOM/SUDOP/GECEN,Gerência de Unidade de Negócio Centro Norte - AGESPISA-PI,N,N,N
110005356,AGESPISA-PI/DIGOM/SUDOP/GECOQ,Gerência de Controle e Qualidade - AGESPISA-PI,N,N,N
110005354,AGESPISA-PI/DIGOM/SUDOP/GERHI,Gerência de Recursos Hídricos - AGESPISA-PI,N,N,N
110005355,AGESPISA-PI/DIGOM/SUDOP/GESES,Gerência de Operação do Sistema de esgotamento Sanitário - AGESPISA-PI,N,N,N
110005381,AGESPISA-PI/DIGOM/SUMEL,Superintendência de Manutenção Eletromecânica - AGESPISA-PI,N,N,N
110005383,AGESPISA-PI/DIGOM/SUMEL/GEFAE,Gerência de Eficiência de Água e Energia - AGESPISA-PI,N,N,N
110005382,AGESPISA-PI/DIGOM/SUMEL/GEMEL,Gerência de Manutenção Eletromecânica - AGESPISA-PI,N,N,N
110005358,AGESPISA-PI/DIGOM/SUNOR,Superintendência Norte - AGESPISA-PI,N,N,N
110005359,AGESPISA-PI/DIGOM/SUNOR/GENPA,Gerência de Unidade de Negócio Parnaíba - AGESPISA-PI,N,N,N
110005362,AGESPISA-PI/DIGOM/SUNOR/GENPR,Gerência de Unidade de Negócio Piripiri - AGESPISA-PI,N,N,N
110005365,AGESPISA-PI/DIGOM/SUSUL,Superintendência Sul - AGESPISA-PI,N,N,N
110005375,AGESPISA-PI/DIGOM/SUSUL/GENBJ,Gerência de Unidade de Negócio de Bom Jesus - AGESPISA-PI,N,N,N
110005366,AGESPISA-PI/DIGOM/SUSUL/GENFL,Gerência de Unidade de Negócio de Floriano - AGESPISA-PI,N,N,N
110005369,AGESPISA-PI/DIGOM/SUSUL/GENPI,Gerência de Unidade de Negócio de Picos - AGESPISA-PI,N,N,N
110005378,AGESPISA-PI/DIGOM/SUSUL/GENSU,Gerência de Unidade de Negócio Centro Sul - AGESPISA-PI,N,N,N
110005649,AGESPISA-PI/DIPLE,Diretoria de Planejamento Estratégico - AGESPISA-PI,N,N,N
110005232,AGESPISA-PI/DIPLE/ADIEN,Assessoria da Diretoria de Engenharia - AGESPISA-PI,N,N,N
110009413,AGESPISA-PI/DIPLE/ADIPLE,Assessoria da Diretoria de Planejamento Estratégico - AGESPISA-PI,N,N,N
110005231,AGESPISA-PI/DIPLE/SEDEN,Secretaria da Diretoria de Engenharia - AGESPISA-PI,N,N,N
110005234,AGESPISA-PI/DIPLE/SUESP,Superintendência de Estudos e Projetos - AGESPISA-PI,N,N,N
110005235,AGESPISA-PI/DIPLE/SUESP/GESAM,Gerência Socioambiental - AGESPISA-PI,N,N,N
110005233,AGESPISA-PI/DIPLE/SUNOB,Superintendência Norte de Obras - AGESPISA-PI,N,N,N
110005236,AGESPISA-PI/DIPLE/SUSOB,Superintendência Sul de Obras - AGESPISA-PI,N,N,N
110005198,AGESPISA-PI/DIPRE,Diretoria da Presidência - AGESPISA-PI,N,N,N
110005933,AGESPISA-PI/DIPRE/AINTERNA,Auditoria Interna - AGESPISA-PI,N,N,N
110005218,AGESPISA-PI/DIPRE/ASCOG,Assessoria de Compliance e Gerenciamento de Risco - AGESPISA-PI,N,N,N
110005207,AGESPISA-PI/DIPRE/ASCOM,Assessoria de Comunicação - AGESPISA-PI,N,N,N
110005214,AGESPISA-PI/DIPRE/ASCOP,Assessoria de Concessão e de Relação com Órgãos Públicos - AGESPISA-PI,N,N,N
110005200,AGESPISA-PI/DIPRE/ASDEX,Assessoria da Diretoria Executiva - AGESPISA-PI,N,N,N
110005201,AGESPISA-PI/DIPRE/ASJUR,Assessoria Jurídica - AGESPISA-PI,N,N,N
110005208,AGESPISA-PI/DIPRE/ASNOP,Assessoria de Normas e Procedimentos - AGESPISA-PI,N,N,N
110010791,AGESPISA-PI/DIPRE/CPL,Comissão Permanente de Licitação - AGESPISA-PI,N,N,N
110005209,AGESPISA-PI/DIPRE/OUVID,Ouvidoria - AGESPISA-PI,N,N,N
110005199,AGESPISA-PI/DIPRE/SEDIP,Secretaria da Diretoria da Presidência - AGESPISA-PI,N,N,N
110005212,AGESPISA-PI/DIPRE/SUPLA,Superintendência De Planejamento - AGESPISA-PI,N,N,N
110005213,AGESPISA-PI/DIPRE/SUPLA/GEPLI,Gerência de Planejamento e Informação - AGESPISA-PI,N,N,N
110005210,AGESPISA-PI/DIPRE/SUPLI,Superintendência Permanente de Licitação - AGESPISA-PI,N,N,N
110005211,AGESPISA-PI/DIPRE/SUPLI/GEGCO,Gerência de Gestão de Contratos - AGESPISA-PI,N,N,N
110005215,AGESPISA-PI/DIPRE/SUTIN,Superintendência de Tecnologia da Informação - AGESPISA-PI,N,N,N
110005216,AGESPISA-PI/DIPRE/SUTIN/GEDSI,Gerência de Desenvolvimento de Sistema - AGESPISA-PI,N,N,N
110005217,AGESPISA-PI/DIPRE/SUTIN/GESPT,Gerência de Suporte - AGESPISA-PI,N,N,N
110005608,AGESPISA-PI/GECEN/AGRICOLANDIA,Agricolândia - AGESPISA-PI,N,N,N
110005609,AGESPISA-PI/GECEN/AGUABRANCA,Água Branca - AGESPISA-PI,N,N,N
110005610,AGESPISA-PI/GECEN/ALTOLONGA,Alto Longá - AGESPISA-PI,N,N,N
110005611,AGESPISA-PI/GECEN/ALTOS,Altos - AGESPISA-PI,N,N,N
110005612,AGESPISA-PI/GECEN/ANGICALPI,Angical do Piauí - AGESPISA-PI,N,N,N
110005613,AGESPISA-PI/GECEN/BARRODURO,Barro Duro - AGESPISA-PI,N,N,N
110005614,AGESPISA-PI/GECEN/BENEDITINOS,Beneditinos - AGESPISA-PI,N,N,N
110005615,AGESPISA-PI/GECEN/BURCASTELO,Buriti do Castelo (São Felix do Piauí) - AGESPISA-PI,N,N,N
110005616,AGESPISA-PI/GECEN/BURITIZINHO,Buritizinho (Palmeirais) - AGESPISA-PI,N,N,N
110005617,AGESPISA-PI/GECEN/CAFUNDO,Cafundó (Palmeirais) - AGESPISA-PI,N,N,N
110005618,AGESPISA-PI/GECEN/CASTELHANO,Castelhano (Palmeirais) - AGESPISA-PI,N,N,N
110005619,AGESPISA-PI/GECEN/CERAMICACIL,Cerâmica Cil - AGESPISA-PI,N,N,N
110005620,AGESPISA-PI/GECEN/COIVARAS,Coivaras - AGESPISA-PI,N,N,N
110005621,AGESPISA-PI/GECEN/DAVIDCALDAS,David Caldas (União) - AGESPISA-PI,N,N,N
110005622,AGESPISA-PI/GECEN/DLOBAO,Demerval Lobão - AGESPISA-PI,N,N,N
110005623,AGESPISA-PI/GECEN/EVELOSO,Elesbão Veloso - AGESPISA-PI,N,N,N
110005624,AGESPISA-PI/GECEN/FRANCINOPOLI,Francinópolis - AGESPISA-PI,N,N,N
110005625,AGESPISA-PI/GECEN/HNAPOLEAO,Hugo Napoleão - AGESPISA-PI,N,N,N
110005627,AGESPISA-PI/GECEN/JFREITAS,José de Freitas - AGESPISA-PI,N,N,N
110005626,AGESPISA-PI/GECEN/JMULATO,Jardim do Mulato - AGESPISA-PI,N,N,N
110005628,AGESPISA-PI/GECEN/LALEGRE,Lagoa Alegre - AGESPISA-PI,N,N,N
110005630,AGESPISA-PI/GECEN/MALVES,Miguel Alves - AGESPISA-PI,N,N,N
110005629,AGESPISA-PI/GECEN/MATINHA,Matinha (Palmeirais) - AGESPISA-PI,N,N,N
110005631,AGESPISA-PI/GECEN/MLEAO,Miguel Leão - AGESPISA-PI,N,N,N
110005632,AGESPISA-PI/GECEN/MONSGIL,Monsenhor Gil - AGESPISA-PI,N,N,N
110005633,AGESPISA-PI/GECEN/NAZARIA,Nazaria - AGESPISA-PI,N,N,N
110005635,AGESPISA-PI/GECEN/NSANTONIO,Novo Santo Antônio - AGESPISA-PI,N,N,N
110005634,AGESPISA-PI/GECEN/NSNAZARE,Nossa Senhora de Nazaré - AGESPISA-PI,N,N,N
110005636,AGESPISA-PI/GECEN/PALMEIRAIS,Palmeirais - AGESPISA-PI,N,N,N
110005638,AGESPISA-PI/GECEN/PDARCO,Pau Darco - AGESPISA-PI,N,N,N
110005639,AGESPISA-PI/GECEN/PEDRAS,Pedral (São Pedro do Piauí) - AGESPISA-PI,N,N,N
110005640,AGESPISA-PI/GECEN/PEQUIS,Pequis (Palmeirais) - AGESPISA-PI,N,N,N
110005637,AGESPISA-PI/GECEN/PFRANCAPI,Passagem Franca do Piauí - AGESPISA-PI,N,N,N
110005641,AGESPISA-PI/GECEN/PRATAPI,Prata do Piauí - AGESPISA-PI,N,N,N
110005642,AGESPISA-PI/GECEN/REGENERACAO,Regeneração - AGESPISA-PI,N,N,N
110005643,AGESPISA-PI/GECEN/RNEGROS,Riacho dos Negros (Palmeirais) - AGESPISA-PI,N,N,N
110005647,AGESPISA-PI/GECEN/SAMILAGRES,Santos Antônio dos Milagres - AGESPISA-PI,N,N,N
110005644,AGESPISA-PI/GECEN/SANTACRUZ,Santa Cruz - AGESPISA-PI,N,N,N
110005646,AGESPISA-PI/GECEN/SANTATERESA,Santa Teresa (Teresina) - AGESPISA-PI,N,N,N
110005648,AGESPISA-PI/GECEN/SAODOMINGOS,São Domingos (Nazária) - AGESPISA-PI,N,N,N
110006001,AGESPISA-PI/GECEN/SAOFELIXPI,São Felix do Piauí - AGESPISA-PI,N,N,N
110006002,AGESPISA-PI/GECEN/SAOGONCALOPI,São Gonçalo do Piauí - AGESPISA-PI,N,N,N
110006003,AGESPISA-PI/GECEN/SAOJOAQUIM,São Joaquim (Palmerais) - AGESPISA-PI,N,N,N
110005949,AGESPISA-PI/GECEN/SAOPEDROPI,São Pedro do Piauí - AGESPISA-PI,N,N,N
110005645,AGESPISA-PI/GECEN/SCMILAGRES,Santa Cruz dos Milagres - AGESPISA-PI,N,N,N
110006004,AGESPISA-PI/GECEN/SECRETARIA,Secretaria (Nazária) - AGESPISA-PI,N,N,N
110006005,AGESPISA-PI/GECEN/SERRASOLTA,Serra da Solta (Palmerais) - AGESPISA-PI,N,N,N
110006006,AGESPISA-PI/GECEN/TAMBORIL,Tamboril do Piauí - AGESPISA-PI,N,N,N
110006007,AGESPISA-PI/GECEN/TODOSSANTOS,Todos os Santos (Teresina) - AGESPISA-PI,N,N,N
110006008,AGESPISA-PI/GECEN/TRANQUEIRA,Tranqueira (Palmeirais) - AGESPISA-PI,N,N,N
110005950,AGESPISA-PI/GECEN/UNIAO,União - AGESPISA-PI,N,N,N
110005385,AGESPISA-PI/GENBJ/BARREIRAS,Barreiras do Piauí - AGESPISA-PI,N,N,N
110005386,AGESPISA-PI/GENBJ/BOMJESUS,Bom Jesus - AGESPISA-PI,N,N,N
110005390,AGESPISA-PI/GENBJ/CCASTRO,Cristino Castro - AGESPISA-PI,N,N,N
110005387,AGESPISA-PI/GENBJ/CGURGUEIA,Colônia do Gurgueia - AGESPISA-PI,N,N,N
110005388,AGESPISA-PI/GENBJ/CORRENTE,Corrente - AGESPISA-PI,N,N,N
110005389,AGESPISA-PI/GENBJ/CRISTALANDIA,Cristalândia do Piauí - AGESPISA-PI,N,N,N
110005391,AGESPISA-PI/GENBJ/CURIMATA,Curimatá - AGESPISA-PI,N,N,N
110005392,AGESPISA-PI/GENBJ/CURRAIS,Currais - AGESPISA-PI,N,N,N
110005393,AGESPISA-PI/GENBJ/EMARTINS,Eliseu Martins - AGESPISA-PI,N,N,N
